intersection_cluster,geometry,lat,lon,nearest_node
577,POINT (-75.72933700000002 45.343883299999995),45.343883299999995,-75.72933700000002,901783774
579,POINT (-75.7307276 45.365177700000004),45.365177700000004,-75.7307276,901797824
580,POINT (-75.7001634 45.36128419999999),45.36128419999999,-75.7001634,901785257
581,POINT (-75.5786356 45.2762084),45.2762084,-75.5786356,901785586
583,POINT (-75.7010215 45.322982499999995),45.322982499999995,-75.7010215,901786708
584,POINT (-75.701485 45.3308643),45.3308643,-75.701485,901786846
585,POINT (-75.72595085 45.338029250000005),45.338029250000005,-75.72595085,901787937
586,POINT (-75.5695824 45.27969639999999),45.27969639999999,-75.5695824,12403473599
588,POINT (-75.5577163 45.2639376),45.2639376,-75.5577163,901789878
589,POINT (-75.721037 45.3424321),45.3424321,-75.721037,901790088
590,POINT (-75.5799737 45.29680749999999),45.29680749999999,-75.5799737,901790284
591,POINT (-75.7190959 45.3610225),45.3610225,-75.7190959,901791203
593,POINT (-75.7271645 45.34015569999999),45.34015569999999,-75.7271645,901791801
594,POINT (-75.6910509 45.3421931),45.3421931,-75.6910509,3588647287
595,POINT (-75.7003626 45.358207300000004),45.358207300000004,-75.7003626,901792523
596,POINT (-75.6003206 45.2667499),45.2667499,-75.6003206,901792961
597,POINT (-75.60866295 45.29444205),45.29444205,-75.60866295,901789833
599,POINT (-75.7219661 45.3597776),45.3597776,-75.7219661,901794198
600,POINT (-75.68794325 45.3607619),45.3607619,-75.68794325,3999214952
601,POINT (-75.7481558 45.3643729),45.3643729,-75.7481558,901794919
602,POINT (-75.6039206 45.286502199999994),45.286502199999994,-75.6039206,901795017
603,POINT (-75.7478708 45.34541959999999),45.34541959999999,-75.7478708,901796163
604,POINT (-75.68959505 45.3675533),45.3675533,-75.68959505,901796888
605,POINT (-75.73247085 45.349148150000005),45.349148150000005,-75.73247085,901793640
607,POINT (-75.7135416 45.36634109999999),45.36634109999999,-75.7135416,901797153
608,POINT (-75.5938158 45.26960199999999),45.26960199999999,-75.5938158,901797700
610,POINT (-75.7330733 45.3629768),45.3629768,-75.7330733,901798368
612,POINT (-75.62112035 45.342856),45.342856,-75.62112035,901798760
614,POINT (-75.5687126 45.259312400000006),45.259312400000006,-75.5687126,901799631
616,POINT (-75.5956198 45.323690299999996),45.323690299999996,-75.5956198,901801446
617,POINT (-75.59375425 45.3204803),45.3204803,-75.59375425,901801601
618,POINT (-75.74779980000001 45.36426250000001),45.36426250000001,-75.74779980000001,901801821
619,POINT (-75.5898696 45.313898099999996),45.313898099999996,-75.5898696,901802045
620,POINT (-75.618844 45.368424700000006),45.368424700000006,-75.618844,2636081920
621,POINT (-75.62419685 45.373352350000005),45.373352350000005,-75.62419685,1437553060
622,POINT (-75.62443945000001 45.373279999999994),45.373279999999994,-75.62443945000001,1437553039
623,POINT (-75.6115004 45.339320900000004),45.339320900000004,-75.6115004,901800278
624,POINT (-75.6220296 45.3694945),45.3694945,-75.6220296,901807238
625,POINT (-75.6222679 45.36939629999999),45.36939629999999,-75.6222679,901807351
627,POINT (-75.6575345 45.33087545),45.33087545,-75.6575345,901830293
628,POINT (-75.6607031 45.324357899999995),45.324357899999995,-75.6607031,901831734
630,POINT (-75.6303695 45.3173773),45.3173773,-75.6303695,901833372
632,POINT (-75.6758189 45.362325999999996),45.362325999999996,-75.6758189,901833972
633,POINT (-75.64302315 45.353903849999995),45.353903849999995,-75.64302315,901834758
635,POINT (-75.65114865000001 45.3556271),45.3556271,-75.65114865000001,901863034
637,POINT (-75.6772923 45.36471045),45.36471045,-75.6772923,901870167
638,POINT (-75.6728793 45.3546918),45.3546918,-75.6728793,901841238
639,POINT (-75.6295796 45.3500341),45.3500341,-75.6295796,4659702456
640,POINT (-75.6568673 45.3603983),45.3603983,-75.6568673,901845255
641,POINT (-75.6525264 45.35406119999999),45.35406119999999,-75.6525264,901845326
644,POINT (-75.6866257 45.373369799999985),45.373369799999985,-75.6866257,901847307
645,POINT (-75.672706 45.3665869),45.3665869,-75.672706,901847885
646,POINT (-75.65407305 45.35758344999999),45.35758344999999,-75.65407305,901847941
649,POINT (-75.66074044999999 45.36637184999999),45.36637184999999,-75.66074044999999,901861243
650,POINT (-75.6396054 45.34793079999999),45.34793079999999,-75.6396054,901858476
651,POINT (-75.6645752 45.3728438),45.3728438,-75.6645752,901837811
652,POINT (-75.6588479 45.37220279999999),45.37220279999999,-75.6588479,901863289
653,POINT (-75.6717072 45.35183599999999),45.35183599999999,-75.6717072,901863975
654,POINT (-75.64101295 45.350353350000006),45.350353350000006,-75.64101295,4671926701
655,POINT (-75.6840226 45.3618958),45.3618958,-75.6840226,901871075
656,POINT (-75.47124235 45.48192639999999),45.48192639999999,-75.47124235,1017344183
658,POINT (-75.4864893 45.46876189999999),45.46876189999999,-75.4864893,901993723
659,POINT (-75.49919295000001 45.480757800000006),45.480757800000006,-75.49919295000001,901994268
660,POINT (-75.47376965 45.484074400000004),45.484074400000004,-75.47376965,4143785431
661,POINT (-75.49309166666667 45.46988596666667),45.46988596666667,-75.49309166666667,1017344486
662,POINT (-75.8262642 45.32349700000001),45.32349700000001,-75.8262642,899861234
663,POINT (-75.8690505 45.274403899999996),45.274403899999996,-75.8690505,903252645
664,POINT (-75.8626532 45.278378599999996),45.278378599999996,-75.8626532,903254251
665,POINT (-75.8482043 45.251449400000006),45.251449400000006,-75.8482043,903254925
666,POINT (-75.8256622 45.2597412),45.2597412,-75.8256622,903255532
667,POINT (-75.8578729 45.2698168),45.2698168,-75.8578729,903255678
668,POINT (-75.8602217 45.274008200000004),45.274008200000004,-75.8602217,903255757
669,POINT (-75.73986635 45.409367399999994),45.409367399999994,-75.73986635,903980475
670,POINT (-75.6981689 45.4311504),45.4311504,-75.6981689,903980529
671,POINT (-75.7403074 45.4096164),45.4096164,-75.7403074,903980554
676,POINT (-75.6803017 45.4046837),45.4046837,-75.6803017,903984580
677,POINT (-75.6658145 45.375213),45.375213,-75.6658145,903984740
678,POINT (-75.669996225 45.39790442499999),45.39790442499999,-75.669996225,3999259146
679,POINT (-75.62831175000001 45.381030300000006),45.381030300000006,-75.62831175000001,903986603
681,POINT (-75.634397 45.40033600000001),45.40033600000001,-75.634397,903988157
683,POINT (-75.64933535 45.376095899999996),45.376095899999996,-75.64933535,903989962
684,POINT (-75.6425059 45.39975410000001),45.39975410000001,-75.6425059,903991024
685,POINT (-75.67476690000001 45.38685675),45.38685675,-75.67476690000001,903990060
687,POINT (-75.6818196 45.386158599999995),45.386158599999995,-75.6818196,903992218
688,POINT (-75.6626009 45.393077500000004),45.393077500000004,-75.6626009,903992249
691,POINT (-75.6616722 45.39859025),45.39859025,-75.6616722,903992460
692,POINT (-75.6385218 45.4000433),45.4000433,-75.6385218,903992483
693,POINT (-75.679067 45.39606479999999),45.39606479999999,-75.679067,903992529
694,POINT (-75.6819897 45.403933699999996),45.403933699999996,-75.6819897,903992624
695,POINT (-75.6257698 45.40383625),45.40383625,-75.6257698,903992639
696,POINT (-75.6790315 45.3942119),45.3942119,-75.6790315,903992795
698,POINT (-75.62660779999999 45.377744),45.377744,-75.62660779999999,903992901
699,POINT (-75.6621714 45.38316789999999),45.38316789999999,-75.6621714,903992950
700,POINT (-75.65286 45.3990268),45.3990268,-75.65286,903993179
704,POINT (-75.6608961 45.3769185),45.3769185,-75.6608961,903993631
706,POINT (-75.681502 45.38602989999999),45.38602989999999,-75.681502,903993708
707,POINT (-75.66270820000001 45.38663510000001),45.38663510000001,-75.66270820000001,903993801
709,POINT (-75.6478178 45.39939309999999),45.39939309999999,-75.6478178,903993915
710,POINT (-75.6586618 45.398615799999995),45.398615799999995,-75.6586618,903994127
711,POINT (-75.66737615 45.398972650000005),45.398972650000005,-75.66737615,903994107
714,POINT (-75.6314795 45.40053569999999),45.40053569999999,-75.6314795,903995400
715,POINT (-75.6322471 45.403577199999994),45.403577199999994,-75.6322471,903995414
717,POINT (-75.5115769 45.45285080000001),45.45285080000001,-75.5115769,686219944
718,POINT (-75.74697693333333 45.32553173333333),45.32553173333333,-75.74697693333333,904416166
719,POINT (-75.74791350000001 45.32707644999999),45.32707644999999,-75.74791350000001,904418376
723,POINT (-75.8040632 45.3480128),45.3480128,-75.8040632,1103562612
724,POINT (-75.6551037 45.350223799999995),45.350223799999995,-75.6551037,1433865463
725,POINT (-75.9127665 45.2417877),45.2417877,-75.9127665,906091193
726,POINT (-75.6843044 45.22771679999999),45.22771679999999,-75.6843044,909462520
727,POINT (-75.7113483 45.2199537),45.2199537,-75.7113483,909465995
728,POINT (-75.689678 45.2285457),45.2285457,-75.689678,909467131
729,POINT (-75.6481181 45.24575889999999),45.24575889999999,-75.6481181,909467204
730,POINT (-75.6816415 45.23013890000001),45.23013890000001,-75.6816415,909468512
731,POINT (-75.7159302 45.218054699999996),45.218054699999996,-75.7159302,909471583
732,POINT (-75.68626105000001 45.2264517),45.2264517,-75.68626105000001,4655305306
733,POINT (-75.7319068 45.24650460000001),45.24650460000001,-75.7319068,909472453
734,POINT (-76.0202869 45.4222693),45.4222693,-76.0202869,911968717
736,POINT (-75.44337890000001 45.34534440000001),45.34534440000001,-75.44337890000001,937380382
737,POINT (-75.6943488 45.441888999999996),45.441888999999996,-75.6943488,901330579
738,POINT (-75.7442163 45.28463659999999),45.28463659999999,-75.7442163,4861402056
739,POINT (-75.81243265 45.351890649999994),45.351890649999994,-75.81243265,899951025
743,POINT (-75.75950900000001 45.3469254),45.3469254,-75.75950900000001,958816085
744,POINT (-76.0232825 45.334545999999996),45.334545999999996,-76.0232825,959906859
745,POINT (-75.6831308 45.42046080000001),45.42046080000001,-75.6831308,901221119
746,POINT (-75.8823829 45.28229339999999),45.28229339999999,-75.8823829,5041074131
747,POINT (-76.0543849 45.31459840000001),45.31459840000001,-76.0543849,982701311
748,POINT (-75.4952974 45.2266359),45.2266359,-75.4952974,983627465
749,POINT (-75.83543960000002 45.1915546),45.1915546,-75.83543960000002,984845392
750,POINT (-75.9122829 45.24784619999999),45.24784619999999,-75.9122829,984855002
752,POINT (-75.7161551 45.13152689999999),45.13152689999999,-75.7161551,984898052
753,POINT (-75.8417503 45.1925322),45.1925322,-75.8417503,984898605
755,POINT (-75.8225926 45.2046498),45.2046498,-75.8225926,984899511
756,POINT (-75.6964761 45.27519879999999),45.27519879999999,-75.6964761,901731651
757,POINT (-75.4112512 45.518307099999994),45.518307099999994,-75.4112512,1017304621
758,POINT (-75.4654903 45.42172339999999),45.42172339999999,-75.4654903,1017336897
759,POINT (-75.49534895 45.47361725),45.47361725,-75.49534895,1017337030
760,POINT (-75.4535619 45.469376),45.469376,-75.4535619,901993491
762,POINT (-75.49806910000001 45.48457919999999),45.48457919999999,-75.49806910000001,1017344884
763,POINT (-75.48202085 45.45065125000001),45.45065125000001,-75.48202085,1017348454
765,POINT (-76.1269233 45.2679905),45.2679905,-76.1269233,1024050233
768,POINT (-75.8063363 45.3511395),45.3511395,-75.8063363,899984939
769,POINT (-75.803657 45.3478874),45.3478874,-75.803657,1103743236
773,POINT (-75.7158028 45.41814479999999),45.41814479999999,-75.7158028,901058665
774,POINT (-75.61737464999999 45.309408149999996),45.309408149999996,-75.61737464999999,3192280532
776,POINT (-75.70549134999999 45.41936835),45.41936835,-75.70549134999999,1236381986
777,POINT (-75.7112699 45.4188208),45.4188208,-75.7112699,901065955
778,POINT (-75.7178636 45.42048049999999),45.42048049999999,-75.7178636,1236829906
779,POINT (-75.69827163333333 45.405539633333326),45.405539633333326,-75.69827163333333,1236845823
784,POINT (-75.6076811 45.43321649999999),45.43321649999999,-75.6076811,321539390
786,POINT (-75.6583392 45.41204549999999),45.41204549999999,-75.6583392,1265220077
787,POINT (-75.6574022 45.40993559999998),45.40993559999998,-75.6574022,1265220230
788,POINT (-75.6578979 45.412466),45.412466,-75.6578979,2293273519
789,POINT (-75.66799590000001 45.400699900000006),45.400699900000006,-75.66799590000001,1265801312
791,POINT (-75.74235585 45.3972151),45.3972151,-75.74235585,1276375214
792,POINT (-75.7392088 45.295427450000005),45.295427450000005,-75.7392088,901717186
793,POINT (-75.74321035 45.293843450000004),45.293843450000004,-75.74321035,474896302
794,POINT (-75.91323453333332 45.307008733333326),45.307008733333326,-75.91323453333332,1456309231
801,POINT (-75.654585 45.35033680000001),45.35033680000001,-75.654585,1433859767
802,POINT (-75.6546075 45.350122500000005),45.350122500000005,-75.6546075,1433865474
804,POINT (-75.6708601 45.3429346),45.3429346,-75.6708601,901832830
805,POINT (-75.69677444999999 45.39595695),45.39595695,-75.69677444999999,4589313731
809,POINT (-75.6208154 45.3668892),45.3668892,-75.6208154,901801704
810,POINT (-75.7210492 45.39183965),45.39183965,-75.7210492,1473331423
813,POINT (-75.76703425 45.3729925),45.3729925,-75.76703425,899989389
814,POINT (-75.6346391 45.362920999999986),45.362920999999986,-75.6346391,901841412
815,POINT (-75.6467068 45.360576),45.360576,-75.6467068,901843210
816,POINT (-75.6389556 45.4273039),45.4273039,-75.6389556,905129075
818,POINT (-75.7418837 45.317177225),45.317177225,-75.7418837,1516478862
819,POINT (-75.7771424 45.32226020000001),45.32226020000001,-75.7771424,899980697
820,POINT (-75.749153 45.3288482),45.3288482,-75.749153,901784412
821,POINT (-75.8087818 45.3329724),45.3329724,-75.8087818,899971977
822,POINT (-75.8065724 45.33306185000001),45.33306185000001,-75.8065724,899964847
823,POINT (-75.80900855 45.3328515),45.3328515,-75.80900855,899965628
825,POINT (-75.9114146 45.311947599999996),45.311947599999996,-75.9114146,899574244
826,POINT (-75.6688586 45.380891800000015),45.380891800000015,-75.6688586,1652911875
828,POINT (-75.48498635 45.46170125),45.46170125,-75.48498635,5690533879
829,POINT (-75.7296929 45.3959869),45.3959869,-75.7296929,903627724
832,POINT (-75.7202022 45.377783),45.377783,-75.7202022,477084749
834,POINT (-75.81809770000001 45.34935239999999),45.34935239999999,-75.81809770000001,899949815
835,POINT (-75.8110347 45.3499067),45.3499067,-75.8110347,899951025
836,POINT (-75.5957489 45.444237999999984),45.444237999999984,-75.5957489,901355353
837,POINT (-75.8669722 45.275725099999995),45.275725099999995,-75.8669722,1824463010
838,POINT (-75.6303409 45.38385259999999),45.38385259999999,-75.6303409,3966778955
839,POINT (-75.8308346 45.35146814999999),45.35146814999999,-75.8308346,899946282
840,POINT (-75.704316 45.3989737),45.3989737,-75.704316,901064649
841,POINT (-75.7444411 45.39623499999999),45.39623499999999,-75.7444411,1955867495
842,POINT (-75.91260260000001 45.301315999999986),45.301315999999986,-75.91260260000001,4671523710
843,POINT (-75.4804546 45.44793315),45.44793315,-75.4804546,1999565414
844,POINT (-75.73524135 45.385709250000005),45.385709250000005,-75.73524135,900991111
845,POINT (-75.90588015 45.2869951),45.2869951,-75.90588015,3468858644
846,POINT (-75.7159579 45.39406325000001),45.39406325000001,-75.7159579,901065336
847,POINT (-75.6701054 45.39610155),45.39610155,-75.6701054,1265836747
849,POINT (-75.59422950000001 45.37526654999999),45.37526654999999,-75.59422950000001,2188753219
851,POINT (-75.90870325 45.28524735),45.28524735,-75.90870325,4671809536
852,POINT (-75.688657125 45.321390099999995),45.321390099999995,-75.688657125,2218749503
853,POINT (-75.7468661 45.2755924),45.2755924,-75.7468661,2293345573
854,POINT (-75.686937 45.2732653),45.2732653,-75.686937,901717045
856,POINT (-75.67727725 45.2982282),45.2982282,-75.67727725,2229050052
857,POINT (-75.6680251 45.40088620000001),45.40088620000001,-75.6680251,903994827
860,POINT (-75.73746825 45.2719796),45.2719796,-75.73746825,2933869154
861,POINT (-75.7321714 45.26970407499999),45.26970407499999,-75.7321714,2321951818
862,POINT (-75.7065713 45.29541989999999),45.29541989999999,-75.7065713,2322168240
863,POINT (-75.73334175 45.2758893),45.2758893,-75.73334175,475963770
864,POINT (-75.64232415000001 45.422813700000006),45.422813700000006,-75.64232415000001,901145767
865,POINT (-75.6374737 45.444197349999996),45.444197349999996,-75.6374737,901349470
866,POINT (-75.58031915000001 45.42527655000001),45.42527655000001,-75.58031915000001,901535797
868,POINT (-75.7173643 45.3477064),45.3477064,-75.7173643,901781021
869,POINT (-75.5977826 45.32742029999999),45.32742029999999,-75.5977826,2388659145
870,POINT (-75.8858935 45.28488189999999),45.28488189999999,-75.8858935,12386839937
871,POINT (-75.75291695000001 45.4025021),45.4025021,-75.75291695000001,901020883
872,POINT (-75.75272050000001 45.40262335),45.40262335,-75.75272050000001,901017795
873,POINT (-75.9445084 45.31771380000001),45.31771380000001,-75.9445084,2412705595
874,POINT (-75.6710609 45.43711139999999),45.43711139999999,-75.6710609,2492613410
875,POINT (-75.8797922 45.28011529999999),45.28011529999999,-75.8797922,2616871043
876,POINT (-75.8712853 45.2729769),45.2729769,-75.8712853,2616913107
877,POINT (-75.88687243333334 45.322458266666665),45.322458266666665,-75.88687243333334,1840683079
878,POINT (-75.93246810000001 45.2712638),45.2712638,-75.93246810000001,3969267994
879,POINT (-75.50370093750001 45.453927637499994),45.453927637499994,-75.50370093750001,4293430710
880,POINT (-75.50851940000001 45.454209899999995),45.454209899999995,-75.50851940000001,901451551
881,POINT (-75.9405888 45.266381300000006),45.266381300000006,-75.9405888,3969267633
882,POINT (-75.64047175 45.41064385),45.41064385,-75.64047175,4684941339
883,POINT (-75.63698635 45.41269289999999),45.41269289999999,-75.63698635,6304407652
885,POINT (-75.70752405 45.3750311),45.3750311,-75.70752405,901066752
886,POINT (-75.70735455 45.37526109999999),45.37526109999999,-75.70735455,901066941
887,POINT (-75.74914120000001 45.3286067),45.3286067,-75.74914120000001,901782384
888,POINT (-75.7487835 45.3286985),45.3286985,-75.7487835,901793183
889,POINT (-75.7488018 45.3289475),45.3289475,-75.7488018,901794483
890,POINT (-75.7289781 45.332759800000005),45.332759800000005,-75.7289781,477359908
891,POINT (-75.72890125 45.3330071),45.3330071,-75.72890125,477359910
892,POINT (-75.72637085 45.33390315),45.33390315,-75.72637085,901789225
893,POINT (-75.6912709 45.3769225),45.3769225,-75.6912709,901068203
894,POINT (-75.6915848 45.37703299999999),45.37703299999999,-75.6915848,901067245
895,POINT (-75.80042599999999 45.33550775),45.33550775,-75.80042599999999,899954140
896,POINT (-75.8003555 45.33572699999999),45.33572699999999,-75.8003555,899960259
897,POINT (-75.7187664 45.2756671),45.2756671,-75.7187664,60150986
901,POINT (-75.78546885 45.363540549999996),45.363540549999996,-75.78546885,899980275
902,POINT (-75.78553595 45.36380435),45.36380435,-75.78553595,899980275
903,POINT (-75.786971 45.3629384),45.3629384,-75.786971,899973408
904,POINT (-75.7805059 45.365952899999996),45.365952899999996,-75.7805059,899968243
905,POINT (-75.77917995 45.36630869999999),45.36630869999999,-75.77917995,899968243
906,POINT (-75.77918555 45.3665582),45.3665582,-75.77918555,899982743
907,POINT (-75.78902025 45.3620117),45.3620117,-75.78902025,899960744
908,POINT (-75.7889734 45.36228905),45.36228905,-75.7889734,899962263
910,POINT (-75.7951677 45.35928539999999),45.35928539999999,-75.7951677,899949053
911,POINT (-75.795301 45.3595392),45.3595392,-75.795301,899957248
912,POINT (-75.78079 45.3656485),45.3656485,-75.78079,899968243
917,POINT (-75.7209982 45.273067399999995),45.273067399999995,-75.7209982,901719183
920,POINT (-75.80066045000001 45.3568997),45.3568997,-75.80066045000001,899977740
922,POINT (-75.5973744 45.373926499999996),45.373926499999996,-75.5973744,987390939
923,POINT (-75.5971015 45.37394659999999),45.37394659999999,-75.5971015,987390937
924,POINT (-75.5973791 45.374137699999984),45.374137699999984,-75.5973791,987390940
925,POINT (-75.5971219 45.3741513),45.3741513,-75.5971219,987390941
926,POINT (-75.6661163 45.434323),45.434323,-75.6661163,901213377
927,POINT (-75.66561666666666 45.43442546666666),45.43442546666666,-75.66561666666666,11791629107
928,POINT (-75.6660739 45.4345198),45.4345198,-75.6660739,901213377
929,POINT (-75.6021638 45.37200489999999),45.37200489999999,-75.6021638,901808542
930,POINT (-75.60210975000001 45.37220479999999),45.37220479999999,-75.60210975000001,901804538
931,POINT (-75.54355325 45.43525244999999),45.43525244999999,-75.54355325,901524971
932,POINT (-75.543645 45.4354742),45.4354742,-75.543645,901528207
933,POINT (-75.5412329 45.43983469999999),45.43983469999999,-75.5412329,901451868
934,POINT (-75.5414598 45.4399921),45.4399921,-75.5414598,901430552
936,POINT (-75.6930102 45.3344856),45.3344856,-75.6930102,901781422
940,POINT (-75.7399089 45.361293800000006),45.361293800000006,-75.7399089,52178280
941,POINT (-75.7395838 45.36129969999999),45.36129969999999,-75.7395838,901792818
942,POINT (-75.7396171 45.3615466),45.3615466,-75.7396171,901780489
943,POINT (-75.7399045 45.3615638),45.3615638,-75.7399045,901794998
944,POINT (-75.88722705 45.2988606),45.2988606,-75.88722705,899581922
945,POINT (-75.81957965000001 45.32759634999999),45.32759634999999,-75.81957965000001,3705021400
946,POINT (-75.8195094 45.32781455),45.32781455,-75.8195094,899852875
953,POINT (-75.9154538 45.30868009999999),45.30868009999999,-75.9154538,1578945629
955,POINT (-75.9155623 45.308868299999986),45.308868299999986,-75.9155623,1578945655
956,POINT (-75.89459425000001 45.29254255000001),45.29254255000001,-75.89459425000001,3717171324
959,POINT (-75.7560996 45.35450329999999),45.35450329999999,-75.7560996,899978182
960,POINT (-75.76063429999999 45.3523348),45.3523348,-75.76063429999999,899969819
961,POINT (-75.76064794999999 45.35256664999999),45.35256664999999,-75.76064794999999,899955170
963,POINT (-75.7628016 45.3513803),45.3513803,-75.7628016,899984389
965,POINT (-75.7627927 45.35161440000001),45.35161440000001,-75.7627927,899949659
966,POINT (-75.72102285 45.27324645),45.27324645,-75.72102285,2321943307
967,POINT (-75.7208655 45.27288929999999),45.27288929999999,-75.7208655,901719183
968,POINT (-75.7158331 45.2763555),45.2763555,-75.7158331,2933037632
969,POINT (-75.7154256 45.2764997),45.2764997,-75.7154256,901721120
970,POINT (-75.7157162 45.27661620000001),45.27661620000001,-75.7157162,2933037633
971,POINT (-75.7090611 45.36828559999999),45.36828559999999,-75.7090611,901773785
972,POINT (-75.85014785 45.35449985000001),45.35449985000001,-75.85014785,251254883
973,POINT (-75.84991249999999 45.35463445),45.35463445,-75.84991249999999,899949559
974,POINT (-75.761562 45.33023059999999),45.33023059999999,-75.761562,899986948
977,POINT (-75.84190695000001 45.31842725),45.31842725,-75.84190695000001,899854707
978,POINT (-75.72952065 45.388088550000006),45.388088550000006,-75.72952065,900989978
979,POINT (-75.7210263 45.391609),45.391609,-75.7210263,1473331423
982,POINT (-75.7158143 45.39383910000001),45.39383910000001,-75.7158143,901062158
985,POINT (-75.70426775 45.399191),45.399191,-75.70426775,901051270
986,POINT (-75.7670252 45.37160885),45.37160885,-75.7670252,899989225
991,POINT (-75.6850796 45.37725449999999),45.37725449999999,-75.6850796,905098792
992,POINT (-75.68486865 45.3774432),45.3774432,-75.68486865,905098792
993,POINT (-75.807522 45.34251474999999),45.34251474999999,-75.807522,899985394
994,POINT (-75.8077954 45.34263119999999),45.34263119999999,-75.8077954,899971201
995,POINT (-75.71665 45.37137679999999),45.37137679999999,-75.71665,901772803
996,POINT (-75.7163725 45.37143449999999),45.37143449999999,-75.7163725,901797426
997,POINT (-75.716662 45.37159949999999),45.37159949999999,-75.716662,901791886
998,POINT (-75.7164023 45.37161329999999),45.37161329999999,-75.7164023,901777958
1001,POINT (-75.7003734 45.33428849999999),45.33428849999999,-75.7003734,901794266
1002,POINT (-75.7006544 45.33437760000001),45.33437760000001,-75.7006544,1434814173
1006,POINT (-75.625491 45.44720159999999),45.44720159999999,-75.625491,901451227
1007,POINT (-75.6249735 45.4472795),45.4472795,-75.6249735,761420609
